Name,Resonance (km),a_moon (km),n (s^-1),kappa (s^-1)
"Mimas 2:1",117553.7087306000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 3:1",90198.10314170000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 4:1",74891.93556681000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 3:2",141892.2076736000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 4:2",117347.0910118000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 5:2",101311.2156958000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 5:3",132297.9642133000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 6:3",117277.6997867000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 6:4",141826.9931192000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 7:4",128068.6926208000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 8:5",135879.3588910000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Mimas 9:6",141805.1943913000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
"Enceladus 3:1",115207.1340210000,238036.0405792000,5.307334066507000e-05,5.298932154696000e-05
"Enceladus 4:1",95431.26388827999,238036.0405792000,5.307334066507000e-05,5.298932154696000e-05
"Enceladus 5:2",129678.3756230000,238036.0405792000,5.307334066507000e-05,5.298932154696000e-05
"Tethys 4:1",117714.9112270000,294673.5554513000,3.852206559327000e-05,3.848238966308000e-05
"Titan 1:0",77846.64718312000,1221765.666890000,4.560677891602000e-06,4.560406065808000e-06
"Titan 2:0",64683.36798880000,1221765.666890000,4.560677891602000e-06,4.560406065808000e-06
"Hyperion 1:0",84196.65180494000,1480799.140045000,3.417928028185000e-06,3.417789364331000e-06
"Hyperion 2:0",69823.10505124999,1480799.140045000,3.417928028185000e-06,3.417789364331000e-06
"Iapetus 1:0",121195.8539999000,3560554.728693000,9.166918290146000e-07,9.166853976618000e-07
"Iapetus 2:0",99928.29063723001,3560554.728693000,9.166918290146000e-07,9.166853976618000e-07
"Iapetus 3:0",89359.69655275000,3560554.728693000,9.166918290146000e-07,9.166853976618000e-07
"Janus 2:1",96248.08274193000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 3:1",74061.74347618000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 3:2",115959.7259607000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 4:2",95992.93630935000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 5:2",82954.89908221000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 4:3",125267.9298869000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 5:3",108131.8763989000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 6:3",95906.90598508000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 5:4",130701.5731476000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 6:4",115879.1005145000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 7:4",104677.1825540000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 6:5",134265.7839588000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 7:5",121264.1258430000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 8:5",111030.2022861000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 7:6",136784.5132545000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 8:6",125228.2219067000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 9:6",115852.1111726000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 8:7",138659.2161133000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 9:7",128269.7551514000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 10:7",119640.2342269000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 9:8",140109.0260846000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 10:8",130677.8992855000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 11:8",122696.4266557000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 10:9",141263.7476499000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 11:9",132632.1861543000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 12:9",125214.9522558000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 12:10",134250.0531365000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 13:10",127326.6771810000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 13:11",135611.5876608000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 14:11",129123.0618633000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 14:12",136773.2985924000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 15:12",130669.9937336000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 15:13",137776.2068086000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 16:13",132016.1613529000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 16:14",138650.8154860000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 17:14",133198.3333892000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 17:15",139420.2803645000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 18:15",134244.8021826000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 18:16",140102.4977525000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 19:16",135177.6968560000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 19:17",140711.5183661000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 20:17",136014.5771012000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 20:18",141258.5281197000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 21:18",136769.5560970000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 21:19",141752.5431736000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 22:19",137454.1074295000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 23:20",138077.6552214000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 24:21",138648.0125722000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 25:22",139171.7119704000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 26:23",139654.2575291000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 27:24",140100.3198225000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 28:25",140513.8880148000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 29:26",140898.3898246000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 30:27",141256.7869940000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 31:28",141591.6519076000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Janus 32:29",141905.2295679000,151461.8020485000,0.0001046872086480000,0.0001042726512399000
"Epimetheus 2:1",96218.50819846000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 3:1",74039.39007045000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 3:2",115923.6866016000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 4:2",95963.27806544999,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 5:2",82929.42143432000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 4:3",125228.8922426000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 5:3",108098.2944789000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 6:3",95877.21886526000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 5:4",130660.7949557000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 6:4",115843.0345210000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 7:4",104644.6774439000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 6:5",134223.8671005000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 7:5",121226.3392506000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 8:5",110995.6655178000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 7:6",136741.7929935000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 8:6",125189.1711487000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 9:6",115816.0361881000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 8:7",138615.8984914000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 9:7",128229.7355874000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 10:7",119602.9525864000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 9:8",140065.2468269000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 10:8",130637.1132795000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 11:8",122658.1724373000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 10:9",141219.6009149000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 11:9",132590.7785115000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 12:9",125175.8970933000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 12:10",134208.1310881000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 13:10",127286.9507684000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 13:11",135569.2328515000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 14:11",129082.7646436000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 14:12",136730.5746326000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 15:12",130629.2051089000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 15:13",137733.1642281000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 16:13",131974.9451937000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 16:14",138607.4950942000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 17:14",133156.7418469000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 17:15",139376.7155954000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 18:15",134202.8783970000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 18:16",140058.7163428000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 19:16",135135.4769223000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 19:17",140667.5435805000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 20:17",135972.0915268000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 20:18",141214.3796643000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 21:18",136726.8309001000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 21:19",141708.2378867000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 22:19",137411.1649798000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 23:20",138034.5148925000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 24:21",138604.6912544000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 25:22",139128.2244780000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 26:23",139610.6169276000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 27:24",140056.5376936000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 28:25",140469.9746731000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 29:26",140854.3544961000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 30:27",141212.6379640000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 31:28",141547.3966445000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Epimetheus 32:29",141860.8748276000,151414.4165362000,0.0001047364852318000,0.0001043214674618000
"Telesto 4:1",117714.9416171000,294673.6325573000,3.852205046304000e-05,3.848237456932000e-05
"Calypso 4:1",117714.9416171000,294673.6325573000,3.852205046304000e-05,3.848237456932000e-05
"Atlas 2:1",87646.53571672000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 3:1",67568.09855168000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 3:2",105471.0098678000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 4:2",87364.39415639000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 5:2",75545.48414876001,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 4:3",113904.8686819000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 5:3",98358.79482002000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 6:3",87269.01537288001,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 5:4",118831.1045870000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 6:4",105381.7828050000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 7:4",95217.54955482000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 6:5",122063.4205189000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 7:5",110265.2746672000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 8:5",100978.3141987000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 7:6",124347.9976627000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 8:6",113860.9256702000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 9:6",105351.8858460000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 8:7",126048.6096179000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 9:7",116620.1179614000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 10:7",108788.3437836000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 9:8",127363.8891434000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 10:8",118804.9073711000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 11:8",111561.1078468000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 10:9",128411.5233330000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 11:9",120578.0446002000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 12:9",113846.2324875000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 11:10",129265.6875408000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 12:10",122046.0138312000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 13:10",115762.3562474000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 12:11",129975.4584982000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 13:11",123281.4443751000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 14:11",117392.4125519000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 13:12",130574.6045059000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 14:12",124335.5887292000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 15:12",118796.1556904000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 14:13",131087.1237296000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 15:13",125245.6554086000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 16:13",120017.7473497000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 15:14",131530.5399348000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 16:14",126039.3146652000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 17:14",121090.5406624000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 16:15",131917.9482444000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 17:15",126737.5728875000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 18:15",122040.2016791000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 17:16",132259.3312066000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 18:16",127356.6659782000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 19:16",122886.8065106000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 18:17",132562.4318164000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 19:17",127909.3415347000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 20:17",123646.2865168000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 19:18",132833.3482739000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 20:18",128405.7483792000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 21:18",124331.4466459000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 20:19",133076.9487436000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 21:19",128854.0669768000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 22:19",124952.6972752000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 21:20",133297.1666231000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 22:20",129260.9647563000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 23:20",125518.5894720000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 22:21",133497.2146471000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 23:21",129631.9305835000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 24:21",126036.2126962000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 23:22",133679.7427168000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 24:22",129971.5242354000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 25:22",126511.4945276000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 24:23",133846.9559892000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 25:23",130283.5650586000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 26:23",126949.4294883000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 25:24",134000.7044291000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 26:24",130571.2764390000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 27:24",127354.2558007000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 26:25",134142.5515602000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 27:25",130837.3977076000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 28:25",127729.5934052000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 27:26",134273.8278413000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 28:26",131084.2717366000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 29:26",128078.5528009000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 28:27",134395.6725347000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 29:27",131313.9141742000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 30:27",128403.8216641000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 29:28",134509.0668624000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 30:28",131528.0686571000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 31:28",128707.7343660000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 30:29",134614.8604931000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 31:29",131728.2512066000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 32:29",128992.3282057000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 31:30",134713.7928748000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 32:30",131915.7862025000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 33:30",129259.3892296000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 32:31",134806.5105467000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 33:31",132091.8357426000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 34:31",129510.4898201000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 33:32",134893.5812874000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 34:32",132257.4237640000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 35:32",129747.0197307000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 34:33",134975.5057539000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 35:33",132413.4559860000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 36:33",129970.2118616000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 35:34",135052.7271159000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 36:34",132560.7364942000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 37:34",130181.1637885000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 36:35",135125.6390772000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 37:35",132699.9816097000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 38:35",130380.8558395000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 37:36",135194.5925895000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 38:36",132831.8315465000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 39:36",130570.1663477000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 38:37",135259.9015029000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 39:37",132956.8602588000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 40:37",130749.8845843000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 39:38",135321.8473424000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 40:38",133075.5837979000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 41:38",130920.7217698000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 40:39",135380.6833650000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 41:39",133188.4674350000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 42:39",131083.3204925000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 41:40",135436.6380211000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 42:40",133295.9317582000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 43:40",131238.2627937000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 42:41",135489.9179192000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 43:41",133398.3579111000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 44:41",131386.0771364000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 43:42",135540.7103754000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 44:42",133496.0921114000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 45:42",131527.2444330000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 44:43",135589.1856138000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 45:43",133589.4495619000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 46:43",131662.2032769000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 45:44",135635.4986725000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 46:44",133678.7178484000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 47:44",131791.3544983000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 46:45",135679.7910604000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 47:45",133764.1598989000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 48:45",131915.0651433000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 47:46",135722.1922012000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 48:46",133846.0165717000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 49:46",132033.6719608000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 48:47",135762.8206968000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 49:47",133924.5089232000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 50:47",132147.4844655000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 49:48",135801.7854352000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 50:48",133999.8402022000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 51:48",132256.7876375000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 50:49",135839.1865647000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 51:49",134072.1976080000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 52:49",132361.8443058000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 51:50",135875.1163543000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 52:50",134141.7538433000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 53:50",132462.8972603000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 52:51",135909.6599527000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 53:51",134208.6684919000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 54:51",132560.1711260000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 53:52",135942.8960629000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 54:52",134273.0892404000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 55:52",132653.8740309000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 54:53",135974.8975404000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 55:53",134335.1529671000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 56:53",132744.1990931000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 55:54",136005.7319267000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 56:54",134394.9867128000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 57:54",132831.3257508000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 56:55",136035.4619245000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 57:55",134452.7085493000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
"Atlas 58:55",132915.4209520000,137665.8684513000,0.0001208620276943000,0.0001202800466939000
